repo,sha,title,author,committer_date,url,decision,signal,review_level,reason
verl-project/verl,339a5636367772b4ae3131588f718b5e8b28aa77,[megatron] fix: compute distillation mass metrics before clamping (#7723),HSYZhang,2026-09-21T06:13:14Z,https://github.com/verl-project/verl/commit/339a5636367772b4ae3131588f718b5e8b28aa77,Observe,,title_triage,保留候选；未凭标题接受
verl-project/verl,ff93c77eb93e546782b1c0dbdbfe3a559bcef3e0,"[rollout, hardware] fix: use FULL_DECODE_ONLY to avoid ACL graph resource exhaustion in Qwen3.5-35B example (#7959)",wangdongleix,2026-09-21T01:49:07Z,https://github.com/verl-project/verl/commit/ff93c77eb93e546782b1c0dbdbfe3a559bcef3e0,Observe,,title_triage,保留候选；未凭标题接受
verl-project/verl,f542ae22b730b3736d3a46e79d9d8848813a2d48,[misc] chore: change verl-wheelhouse to /cu130/torch2.11/simple (#7963),Joel,2026-09-20T16:25:40Z,https://github.com/verl-project/verl/commit/f542ae22b730b3736d3a46e79d9d8848813a2d48,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
verl-project/verl,f3d9b56e789c39a06c4b87cc367bae02bac9102b,[misc] chore: upgrade dependency TransferQueue>=0.1.10 (#7951),Joel,2026-09-20T09:42:37Z,https://github.com/verl-project/verl/commit/f3d9b56e789c39a06c4b87cc367bae02bac9102b,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
verl-project/verl,2d98ec778255f3007e7b276d9a2bf877c463ec70,[tool] fix: separate teacher rollout lanes (#7927),Xiaobo Hu,2026-09-20T08:17:32Z,https://github.com/verl-project/verl/commit/2d98ec778255f3007e7b276d9a2bf877c463ec70,Observe,,title_triage,保留候选；未凭标题接受
verl-project/verl,23a341e361e18063b4ec53e1f7cc4eae68f102cf,[model] chore: add Qwen3.8-27B Megatron GRPO script (#7717),Feng,2026-09-20T07:43:35Z,https://github.com/verl-project/verl/commit/23a341e361e18063b4ec53e1f7cc4eae68f102cf,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
verl-project/verl,76e14c9a1b2861c61305b68c71b24c2ebc047ec8,[single_controller] feat: discover TPU resource in Ray (#7849),askhat-g,2026-09-20T03:09:48Z,https://github.com/verl-project/verl/commit/76e14c9a1b2861c61305b68c71b24c2ebc047ec8,Observe,,title_triage,保留候选；未凭标题接受
verl-project/verl,5026915b60fb0a99a0d6e929b4b5af9a4ceae1f8,[veomni] fix: accept VeOmni's `dp_shard` mesh as a 1-D FSDP shard (#7942),dafu,2026-09-20T02:47:27Z,https://github.com/verl-project/verl/commit/5026915b60fb0a99a0d6e929b4b5af9a4ceae1f8,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,91d7324cb19d301c72d849e457221ee8dd645024,[perf] wire FA and FlashMLA for sm90 GLM5Next NoPE SparseMLA (#55385),Jared Wen,2026-09-22T09:03:59Z,https://github.com/vllm-project/vllm/commit/91d7324cb19d301c72d849e457221ee8dd645024,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,64a48b19b41005f1e783a69b9fdd0b5364aea4cf,"[CI] Emit a kernel symbol map from the csrc build (opt-in, for test selection) (#58097)",Kevin H. Luu,2026-09-22T08:37:34Z,https://github.com/vllm-project/vllm/commit/64a48b19b41005f1e783a69b9fdd0b5364aea4cf,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,f92b78f6ef9c9b28f60668da77af5b65645b1a45,[Kernel][DSV4.1] Fuse MXFP8 wo_b GEMM with sequence-parallel reduce-scatter (#57428),Canlin Guo,2026-09-22T08:07:17Z,https://github.com/vllm-project/vllm/commit/f92b78f6ef9c9b28f60668da77af5b65645b1a45,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,a6c47fbbf4187e8ae5396ebdcf93234db617a4ad,[Rust Frontend] Separate multimodal instrumentation from request timing (#58084),Bugen Zhao,2026-09-22T06:57:56Z,https://github.com/vllm-project/vllm/commit/a6c47fbbf4187e8ae5396ebdcf93234db617a4ad,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,2af05512cf94eda87b4eb51e9f1345a12337a36d,[Kernel] Add opt-in load-time MXFP4 dequantization (#50814),yinfengLiu,2026-09-22T06:51:12Z,https://github.com/vllm-project/vllm/commit/2af05512cf94eda87b4eb51e9f1345a12337a36d,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,68363d64ec476bbbf5025b30ced0f6a2425b1291,[ROCm][Perf] Avoid extra reshape kernel in Qwen GDN output norm (#47842),Mikko Tukiainen,2026-09-22T06:38:16Z,https://github.com/vllm-project/vllm/commit/68363d64ec476bbbf5025b30ced0f6a2425b1291,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,496c6472cb70d5eb8681dadae238d160f5086454,[Rust Frontend] Build full-output grammars from initialized reasoning parsers (#57340),Bugen Zhao,2026-09-22T06:11:55Z,https://github.com/vllm-project/vllm/commit/496c6472cb70d5eb8681dadae238d160f5086454,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,a33b3bac5dad5654065adbdadc87f35118e482e3,[Bugfix][Qwen2.5-VL] Honor video fps for temporal M-RoPE (#47736),Ting SUN,2026-09-22T05:56:12Z,https://github.com/vllm-project/vllm/commit/a33b3bac5dad5654065adbdadc87f35118e482e3,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,5abf85d27ace7998a86b27d2754de239c73d0723,[Bugfix][Frontend] Validate mixed prompt embedding mask lengths (#57006),shaohuaxi,2026-09-22T05:50:31Z,https://github.com/vllm-project/vllm/commit/5abf85d27ace7998a86b27d2754de239c73d0723,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,4800024b98f70c9b3022c27b41e63a5dc9556ed7,[Security] Reject min_tokens that exceeds the filled max_tokens default (#57731),Juan Pérez de Algaba,2026-09-22T05:50:23Z,https://github.com/vllm-project/vllm/commit/4800024b98f70c9b3022c27b41e63a5dc9556ed7,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,d50723df04f77c732c75e07d337ee81d843e014f,[Rust Frontend] Introduce parser-owned output grammar interfaces (#55269),Bugen Zhao,2026-09-22T05:35:07Z,https://github.com/vllm-project/vllm/commit/d50723df04f77c732c75e07d337ee81d843e014f,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,f84325c48c0acc1e3703103788c5f2976e719762,[Frontend][Rust] Add mm-processor benchmark for Rust frontend (#51922),karthik,2026-09-22T05:08:35Z,https://github.com/vllm-project/vllm/commit/f84325c48c0acc1e3703103788c5f2976e719762,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,0961bbae2894d574be790d219651824eb199318e,[Spec Decode] Enable async scheduling for DFlash (#58065),Jeff (Junze) Ma,2026-09-22T05:05:44Z,https://github.com/vllm-project/vllm/commit/0961bbae2894d574be790d219651824eb199318e,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,42a85a49761921fe5965e28eb971d863d9759503,[ROCm][Bugfix] Explicitly reject FSE=1 with DPA+ETP deployment for DeepSeek-V4 (#57919),Shanshan Shen,2026-09-22T04:45:53Z,https://github.com/vllm-project/vllm/commit/42a85a49761921fe5965e28eb971d863d9759503,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,639461eda424debe7bbdf2b1fc577bf83e29c643,[RL][Sleep] Retain frozen weights across level-2 sleep (#57891),aoshen02,2026-09-22T04:36:55Z,https://github.com/vllm-project/vllm/commit/639461eda424debe7bbdf2b1fc577bf83e29c643,Observe,9/22 A7,selected_diff,已接纳，去重
vllm-project/vllm,c4d424c2e27b392da235704ba0edca7ac48bd495,[Bugfix][Spec Decode] Cap DFlash/DSpark profiling query batch (#56448),Yicong Wang,2026-09-22T04:36:32Z,https://github.com/vllm-project/vllm/commit/c4d424c2e27b392da235704ba0edca7ac48bd495,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,ff3c9cba3f459085efdac7e8b7fed35bdb0151a2,[Rust Frontend] Add MiMo V2.5 parser support (#57933),Bugen Zhao,2026-09-22T04:27:09Z,https://github.com/vllm-project/vllm/commit/ff3c9cba3f459085efdac7e8b7fed35bdb0151a2,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,c723a831a81cb4ff89ea6d61b2d15109306ed1bc,[Fast Start] Cache the MTP draft model in a separate daemon group (#57312),siyu,2026-09-22T03:13:38Z,https://github.com/vllm-project/vllm/commit/c723a831a81cb4ff89ea6d61b2d15109306ed1bc,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,f07e227ee9acdb8d7e48d69f178c897fb54ecd88,[Docker] Expose bundled vllm-rs on PATH (#57606),Alec,2026-09-22T03:03:03Z,https://github.com/vllm-project/vllm/commit/f07e227ee9acdb8d7e48d69f178c897fb54ecd88,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,1fee69838eeb72622b441a593888687831c1e434,[XPU] Fix Nemotron FP8 LM-eval config: drop CUDA-only moe_backend and wire to new Buildkite job (#49685),Chaojun Zhang,2026-09-22T02:05:26Z,https://github.com/vllm-project/vllm/commit/1fee69838eeb72622b441a593888687831c1e434,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,e9f169d16b9408bb9ae44f75072b91a5521d733c,[CI] Add pre-commit check that new tests are tethered to Buildkite jobs (#54867),Turner Jabbour,2026-09-22T01:36:45Z,https://github.com/vllm-project/vllm/commit/e9f169d16b9408bb9ae44f75072b91a5521d733c,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,79468c20ef23227d4e051f807e10fd54fb24e24f,[Bugfix][GDN] Fix stateless first-chunk classification (#51565),cherry77-cloud,2026-09-22T01:11:49Z,https://github.com/vllm-project/vllm/commit/79468c20ef23227d4e051f807e10fd54fb24e24f,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,0bce411a073e0da2c9bded9bb6ced1cbee51c564,[Bugfix] Annotate MTP draft KV cache groups positionally on the hybrid grouping path (#55390),Navjot Singh,2026-09-22T00:31:26Z,https://github.com/vllm-project/vllm/commit/0bce411a073e0da2c9bded9bb6ced1cbee51c564,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,a369a7becc20c6c4dda601aedef51b8cc8387971,[Perf][Attention] Reduce GLM sparse MLA preparation overhead (#57458),Summer Yang,2026-09-22T00:24:25Z,https://github.com/vllm-project/vllm/commit/a369a7becc20c6c4dda601aedef51b8cc8387971,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,c64b15cde583c7dd3cbb906b30164131a030d6b4,[Scheduler] Soften Long Prefill Tokens Threshhold (#57951),Robert Shaw,2026-09-22T00:19:42Z,https://github.com/vllm-project/vllm/commit/c64b15cde583c7dd3cbb906b30164131a030d6b4,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,78d78365254dfa20d3a265b6da695ab8151ec8b1,[CI] Split (H200) LM Eval Large Models into per-model jobs (#57965),Thang Nguyen,2026-09-22T00:19:17Z,https://github.com/vllm-project/vllm/commit/78d78365254dfa20d3a265b6da695ab8151ec8b1,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,7d06dd1ffaab13bb6b9a34e86a8a62e4d715bd1e,[Pooling] MRV2 pooling shutdown model ref (#57737),Taneem Ibrahim,2026-09-21T23:54:57Z,https://github.com/vllm-project/vllm/commit/7d06dd1ffaab13bb6b9a34e86a8a62e4d715bd1e,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,13058faa49f5e4a4d50e1ca562ba0c2fdd73c7bc,[Frontend] Add reusable TP1 initialized-engine snapshots (#51360),Nils Matteson,2026-09-21T23:18:49Z,https://github.com/vllm-project/vllm/commit/13058faa49f5e4a4d50e1ca562ba0c2fdd73c7bc,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,8bf051cd51adff79e1bc94e910adaea543aaa2e1,[Bugfix][Kernel] Skip the fused silu-mul block-quant fast path when a swiglu clamp is set (#57984),Garrett Goon,2026-09-21T22:38:38Z,https://github.com/vllm-project/vllm/commit/8bf051cd51adff79e1bc94e910adaea543aaa2e1,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,8644d2af2fb7c4588190a8d7f6c26a3cbef78a0f,[CI][Build] Harden triton-cpu sleef submodule fetch in CPU image build (#57871),vllm-agent,2026-09-21T22:30:14Z,https://github.com/vllm-project/vllm/commit/8644d2af2fb7c4588190a8d7f6c26a3cbef78a0f,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,382970ee6ca490aeaaaf4e32c53695b581ff61ba,[Kimi-K3][AMD] Return KDA and MLA projection outputs directly (#50592),yinfengLiu,2026-09-21T20:44:41Z,https://github.com/vllm-project/vllm/commit/382970ee6ca490aeaaaf4e32c53695b581ff61ba,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,9fe1cbd463055314863a6de210d5f898200a0a9a,[Docker] Use zstd for CI images and offer a Docker Hub variant (#55608),Nils Matteson,2026-09-21T20:40:15Z,https://github.com/vllm-project/vllm/commit/9fe1cbd463055314863a6de210d5f898200a0a9a,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,12972ae40bece6f9b9898fadd0c50d6a317df6fd,[Bugfix][ROCm] Reject unsupported EP for monolithic AITER MXFP4 MoE (#57866),Andreas Karatzas,2026-09-21T20:30:21Z,https://github.com/vllm-project/vllm/commit/12972ae40bece6f9b9898fadd0c50d6a317df6fd,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,9179bcd4166bd03f4903aafed39d2c284eeb8c91,[Bugfix][MoE] Reject hash routing for unsupported monolithic backends (#57867),Andreas Karatzas,2026-09-21T20:28:35Z,https://github.com/vllm-project/vllm/commit/9179bcd4166bd03f4903aafed39d2c284eeb8c91,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,54020c3c3ec9de219929a5a956010a0251b87520,[Engram] Drop redundant VLLM_PLE_CPU_OFFLOAD env var (#57937),Nicolò Lucchesi,2026-09-21T18:16:02Z,https://github.com/vllm-project/vllm/commit/54020c3c3ec9de219929a5a956010a0251b87520,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,17322375a2d7815ed3d7c9c3ffd718196564314e,[ROCm][Perf] Route the fused shared-expert gate GEMM through the platform dispatcher (#54185),Mikko Tukiainen,2026-09-21T17:17:55Z,https://github.com/vllm-project/vllm/commit/17322375a2d7815ed3d7c9c3ffd718196564314e,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,fba33e39cb74c7c31cc648ae530a85e0c6636f92,[Docs] Add an Engram feature page explaining Engram usage in vLLM (#57910),Nicolò Lucchesi,2026-09-21T17:15:28Z,https://github.com/vllm-project/vllm/commit/fba33e39cb74c7c31cc648ae530a85e0c6636f92,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,986e217158a9ed54eca8307c6bb9abac7c5b2278,[Feature] Add first-class KV hints request envelope for programmatic KV management (#53423),Karen Chung,2026-09-21T16:56:11Z,https://github.com/vllm-project/vllm/commit/986e217158a9ed54eca8307c6bb9abac7c5b2278,Read,G6,selected_diff,新接纳机制，详见信号
vllm-project/vllm,4f1451679088e5832bce0965a254295c854aaa09,[ROCm][CI] Use ROCm backend for DeepSeek V4.1 ViT test (#57931),djramic,2026-09-21T16:39:31Z,https://github.com/vllm-project/vllm/commit/4f1451679088e5832bce0965a254295c854aaa09,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,7853700d4cdc2b84c728c840114ed42cda7454a7,[MM] Move get_dummy_processor_inputs into MM processor (#57967),Cyrus Leung,2026-09-21T16:39:20Z,https://github.com/vllm-project/vllm/commit/7853700d4cdc2b84c728c840114ed42cda7454a7,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,4e61ad8ee126bf01dbc4d28979014a30628309ed,[Bugfix] unskip InternViT test for transformers v5 compatibility (#55767),Sahil Patel,2026-09-21T16:38:25Z,https://github.com/vllm-project/vllm/commit/4e61ad8ee126bf01dbc4d28979014a30628309ed,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,874a6b5a06f19c9d565d14ebe64131d6aaab91cd,[ROCm] Refactor tuned gemms (#55001),afriedri,2026-09-21T16:30:16Z,https://github.com/vllm-project/vllm/commit/874a6b5a06f19c9d565d14ebe64131d6aaab91cd,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,8c0825090df8b7939a92ff22b02bc7d03cb3605a,[Bugfix][NIXL] Fix DCP pulls across MLA cache regions (#57389),Lucas Wilkinson,2026-09-21T15:57:49Z,https://github.com/vllm-project/vllm/commit/8c0825090df8b7939a92ff22b02bc7d03cb3605a,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,6b858751f6e99c4f33913657dc0c2afd34ff13e6,[docs] Fix legacy hf CLI references (vllm) (#57958),Lucain,2026-09-21T15:32:27Z,https://github.com/vllm-project/vllm/commit/6b858751f6e99c4f33913657dc0c2afd34ff13e6,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,dc479a2d839d5c474b36ac521dc5a72294bcb186,[Bugfix] Fix external LB DP rank handling when replicas share nodes (#53743),Tony Lin,2026-09-21T15:19:14Z,https://github.com/vllm-project/vllm/commit/dc479a2d839d5c474b36ac521dc5a72294bcb186,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,e34685dfc0c9f46ae58650fe7b08cc89b615a5fe,[ROCm][DSv4] Enable DSpark adaptive verification (#52362),Tuukka Sarvi,2026-09-21T15:03:41Z,https://github.com/vllm-project/vllm/commit/e34685dfc0c9f46ae58650fe7b08cc89b615a5fe,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,21aa17c1289f9c376c941b5a5e3d140590d4cae1,[Bugfix][Frontend] Accept diarized transcription responses in run-batch (#57948),sfigs,2026-09-21T14:55:38Z,https://github.com/vllm-project/vllm/commit/21aa17c1289f9c376c941b5a5e3d140590d4cae1,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,887cf91e30545373f90eb967c981b456c9cbbf8d,[Pooling] Fix normalization of chunked long-text embeddings (#57498),Taneem Ibrahim,2026-09-21T14:46:39Z,https://github.com/vllm-project/vllm/commit/887cf91e30545373f90eb967c981b456c9cbbf8d,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,c8824a1e42bbd674751f808d657d58024c68fb0f,[MM] Move `supports_multimodal_inputs` and cache out of registry (#57913),Cyrus Leung,2026-09-21T14:43:07Z,https://github.com/vllm-project/vllm/commit/c8824a1e42bbd674751f808d657d58024c68fb0f,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,7488b5780f585fc0a00a6ab28b6a2477696574d1,[ROCm][Tests] Reduce host memory when downcasting FP32 HF references (#57869),Andreas Karatzas,2026-09-21T14:42:47Z,https://github.com/vllm-project/vllm/commit/7488b5780f585fc0a00a6ab28b6a2477696574d1,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,8b98b7d0b465920740cfa1acf5dde1b6a57d8d52,[Frontend] Add streaming parity tests and docs for derender (#57922),Martin Hickey,2026-09-21T14:13:52Z,https://github.com/vllm-project/vllm/commit/8b98b7d0b465920740cfa1acf5dde1b6a57d8d52,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,606d124b377e6462fe0f9076df4d50c88e4dcf48,[Bugfix][Multimodal] Tolerate malformed EXIF in Molmo 2 image preprocessing (#57234),Hotragn Pettugani,2026-09-21T13:27:40Z,https://github.com/vllm-project/vllm/commit/606d124b377e6462fe0f9076df4d50c88e4dcf48,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,db7f1f671419535b85fa73e29ff061e287e39459,[CI][XPU] Deselect Ray UT in XPU V1 test Job (#57889),Chaojun Zhang,2026-09-21T12:54:58Z,https://github.com/vllm-project/vllm/commit/db7f1f671419535b85fa73e29ff061e287e39459,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,7268f6e38ebbb3d61700f16c638c6eba0c88bb0c,[Security] Prefer fresh multimodal payloads over a stale receiver cache (#57833),Juan Pérez de Algaba,2026-09-21T12:50:48Z,https://github.com/vllm-project/vllm/commit/7268f6e38ebbb3d61700f16c638c6eba0c88bb0c,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,82daf9f5756e1868be0aa751afaec4726beca12a,[CI][ROCm] Add ten AMD parity groups (#57876),Andreas Karatzas,2026-09-21T11:08:06Z,https://github.com/vllm-project/vllm/commit/82daf9f5756e1868be0aa751afaec4726beca12a,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,15859bb3a1d81a709b64eff2a1d1f38a958a362b,[Test] Organize structured output utility tests (#57545),CaiJohn,2026-09-21T10:56:28Z,https://github.com/vllm-project/vllm/commit/15859bb3a1d81a709b64eff2a1d1f38a958a362b,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,04c1f4a407962a37d01b573f3a2aba91dd2ed3a9,[Bugfix][ROCm][DSv4.1] Disable SWA bounded replay on ROCm (#57906),Fangzhou Ai,2026-09-21T10:29:14Z,https://github.com/vllm-project/vllm/commit/04c1f4a407962a37d01b573f3a2aba91dd2ed3a9,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,0b7f11a1eece3dc9c689f1b5ab90d60c03b10793,[AuxOutput] Add block-keyed storage for routed-expert outputs (#45635),Hongxin Xu,2026-09-21T10:25:05Z,https://github.com/vllm-project/vllm/commit/0b7f11a1eece3dc9c689f1b5ab90d60c03b10793,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,0aee727ff6131a1b647941186ceef8f4777bdac2,[CI][ROCm] Increase timeout for MI300 Distributed DP Extended (#57903),djramic,2026-09-21T09:18:59Z,https://github.com/vllm-project/vllm/commit/0aee727ff6131a1b647941186ceef8f4777bdac2,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,8902dbb1770b7b1780bf3d978f16cd208702472a,[CI][ROCm] Mirror remaining portable suites without duplicate coverage (#57877),Andreas Karatzas,2026-09-21T09:16:26Z,https://github.com/vllm-project/vllm/commit/8902dbb1770b7b1780bf3d978f16cd208702472a,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,b8cf2753825d05d7f41eb4747480b78934953aac,[AMD][Minimax-M3][perf] Enable packed LBHNC AITER QK-norm fusion for MiniMax-M3 on ROCm (#54535),weitliao,2026-09-21T08:38:30Z,https://github.com/vllm-project/vllm/commit/b8cf2753825d05d7f41eb4747480b78934953aac,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,f05b88751ec74b66ee27eb38f65fdfdda6161239,[CI][ROCm] Make Python-only installation failures blocking (#57870),Andreas Karatzas,2026-09-21T08:29:02Z,https://github.com/vllm-project/vllm/commit/f05b88751ec74b66ee27eb38f65fdfdda6161239,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,76ffb0d37488988ec158cab609d5569e9f9ca34c,[Model][Engram] Share host tables across co-located DP replicas by default (#57651),Juntian Liu,2026-09-21T08:26:56Z,https://github.com/vllm-project/vllm/commit/76ffb0d37488988ec158cab609d5569e9f9ca34c,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,0ff0477ff955154f37db48791260cdf27fa35e60,[Perf][ROCm] Add a ROCm path for Hy4 and compile the backbone (#57526),akii96,2026-09-21T08:20:43Z,https://github.com/vllm-project/vllm/commit/0ff0477ff955154f37db48791260cdf27fa35e60,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,67513c8b67e2439934ce7c0ba5a18c2e859f5c53,[Bugfix][DSV4.1] Restrict mHC overlap to full CUDA graphs (#57874),Woosuk Kwon,2026-09-21T08:16:59Z,https://github.com/vllm-project/vllm/commit/67513c8b67e2439934ce7c0ba5a18c2e859f5c53,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,97dc6b19d2fe92b794b49e684677a2e1a8b2c540,[Perf][Attention] Avoid redundant sparse attention metadata operations (#57885),Woosuk Kwon,2026-09-21T07:08:43Z,https://github.com/vllm-project/vllm/commit/97dc6b19d2fe92b794b49e684677a2e1a8b2c540,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,3c84ad13ed3f9fcd816bf1d15acb83c28cfa02f9,[Bugfix] Fix xgrammar feature gate bypass when JSON Schema type is a list (#48416),CaiJohn,2026-09-21T06:59:20Z,https://github.com/vllm-project/vllm/commit/3c84ad13ed3f9fcd816bf1d15acb83c28cfa02f9,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,9598487bc1829504c8af81d6007ab6b9deeaa15a,[Bugfix][Model] Mistral3: align placeholder grid with public processor (#53758),Oliver Holworthy,2026-09-21T06:36:59Z,https://github.com/vllm-project/vllm/commit/9598487bc1829504c8af81d6007ab6b9deeaa15a,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,59f15272802077724c4ed483ea8ad393725554e4,[Bugfix] Fix Whisper engine crash on audio clips longer than 30s (#57769),Tianyao Wu,2026-09-21T05:44:40Z,https://github.com/vllm-project/vllm/commit/59f15272802077724c4ed483ea8ad393725554e4,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,8ec00ec2bc2d294b742f7814041d3a3043e0a90e,[Tests] Release HF embedding weights after prompt extraction (#57868),Andreas Karatzas,2026-09-21T05:27:29Z,https://github.com/vllm-project/vllm/commit/8ec00ec2bc2d294b742f7814041d3a3043e0a90e,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,6654bcbfca86a8c17c8a377f6813c7a86e64cd6d,[MRV2][XPU] use xpu sample kernel in mrv2 sampler (#57277),liuzhenwei,2026-09-21T05:24:41Z,https://github.com/vllm-project/vllm/commit/6654bcbfca86a8c17c8a377f6813c7a86e64cd6d,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,76ee20c1ec5a9d6e094ecaecd46d71a5d591d05c,[ROCm][Tests] Avoid pooling cleanup waits against live shared engines (#57864),Andreas Karatzas,2026-09-21T05:21:35Z,https://github.com/vllm-project/vllm/commit/76ee20c1ec5a9d6e094ecaecd46d71a5d591d05c,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,a15dbbd63daaba913b3302a858ad7e20e6dcc219,[XPU][CI] fallback to 7-args of moe_align_block_size (#57855),liuzhenwei,2026-09-21T05:15:29Z,https://github.com/vllm-project/vllm/commit/a15dbbd63daaba913b3302a858ad7e20e6dcc219,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,3df4ae153eb385e27b52f26c81f8edb9e20b9984,[Core][KDA] Generalize Mamba prefill checkpoint builder and exporter (#57783),Chauncey,2026-09-21T04:46:11Z,https://github.com/vllm-project/vllm/commit/3df4ae153eb385e27b52f26c81f8edb9e20b9984,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,ff0c8854946b75dc0fe160756e8adff10a8da053,[Bugfix] DiffusionGemma: fix multimodal support (#57589),Matt Mastracci,2026-09-21T04:05:24Z,https://github.com/vllm-project/vllm/commit/ff0c8854946b75dc0fe160756e8adff10a8da053,Observe,,title_triage,保留候选；未凭标题接受
