repo,id,event_at_utc,month_asia_shanghai,title,author,branch_or_target,merge_or_commit_sha,url,previous_url_or_sha_match
vllm-project/vllm,54408,2026-09-01T02:48:25Z,2026-09,[CI][ROCm] Avoid redundant image pulls during smoke validation,AndreasKaratzas,main,907b1a7f22509b0095f2711cd47637c6ca345325,https://github.com/vllm-project/vllm/pull/54408,false
vllm-project/vllm,54650,2026-09-01T02:07:22Z,2026-09,[CI] Broaden tool-calling issue auto-labeling,sfeng33,main,45aed9b0cdbd281af6ba84ac124775f26b030879,https://github.com/vllm-project/vllm/pull/54650,false
vllm-project/vllm,54646,2026-09-01T02:37:46Z,2026-09,[Core][MRV2] Freeze gc during V2 CG capture; skip per-descriptor cleanup,njhill,main,c28feab98919739ae6d2041c31c94a3b11718590,https://github.com/vllm-project/vllm/pull/54646,false
vllm-project/vllm,53056,2026-09-01T02:35:22Z,2026-09,[Rust Frontend] Migrate to new tekken crate,jorge-menjivar,main,225aec4809e5a5c7296a43ac6b363edfa1b06bad,https://github.com/vllm-project/vllm/pull/53056,false
vllm-project/vllm,54449,2026-09-01T01:25:06Z,2026-09,[Perf][Rust Frontend] Count the tokenizer vocabulary once at construction,FeathBow,main,22df3a34e098738b9e6fbd09f63967d60acc24c9,https://github.com/vllm-project/vllm/pull/54449,false
vllm-project/vllm,54194,2026-09-01T01:19:56Z,2026-09,[Kernel] Make prefix-prefill tiling independent of the KV page size,ZhengGong-amd,main,58dace61fa7a29b07a4b56ddbc973c49d44efb41,https://github.com/vllm-project/vllm/pull/54194,false
vllm-project/vllm,53734,2026-09-01T01:19:53Z,2026-09,[XPU] Route activation CustomOps to SYCL kernels,mfylcek,main,4c21d4173358b45500769a95776500a34bf04589,https://github.com/vllm-project/vllm/pull/53734,false
vllm-project/vllm,48750,2026-09-01T00:25:58Z,2026-09,[CI] Build CPU image against torch nightly for TORCH_NIGHTLY runs,atalman,main,8600db5dff18054f7a4314f6f8bba4259e3e2a98,https://github.com/vllm-project/vllm/pull/48750,false
vllm-project/vllm,54515,2026-09-01T00:24:29Z,2026-09,[XPU] bump up auto-round-lib to 0.15.0,Zhenzhong1,main,e29af0a2af309a46e59e28f7d6e36ad0fb9c0e26,https://github.com/vllm-project/vllm/pull/54515,false
vllm-project/vllm,51705,2026-08-31T17:42:29Z,2026-09,[ROCm][MLA][DCP] Support causal multi-token verification,YukioZzz,main,dbb7fffddbca2815d5d2339c52ca04a6715f2139,https://github.com/vllm-project/vllm/pull/51705,false
vllm-project/vllm,54645,2026-08-31T23:51:56Z,2026-09,[CI] Broaden structured-output issue auto-labeling,sfeng33,main,89df6fcb808febd88de0d08fb7437e9bddcaf81e,https://github.com/vllm-project/vllm/pull/54645,false
vllm-project/vllm,54436,2026-08-31T23:49:54Z,2026-09,[Bugfix][PP] Never drop a decoding request from the sampled-token broadcast,ArcheyChen,main,6bafc049aae6c26e210162630914ee9177a4b586,https://github.com/vllm-project/vllm/pull/54436,false
vllm-project/vllm,53669,2026-08-31T23:34:58Z,2026-09,[XPU] [CI] Add retry for v1/sample in Intel GPU CI,zxd1997066,main,b05acd2ae04480186f218c3cd3dc186395c82e1d,https://github.com/vllm-project/vllm/pull/53669,false
vllm-project/vllm,54634,2026-08-31T23:22:49Z,2026-09,"[K3 Bug] Fix Kimi-K3 RecoverSSM startup failure `'MambaAttentionBackendEnum.GDN_ATTN declares 4 states, but provides 2 state copy funcs'`",yewentao256,main,91752b7a3e0cd20ba2a41a65069ece1b29825ee5,https://github.com/vllm-project/vllm/pull/54634,false
vllm-project/vllm,54636,2026-08-31T23:21:02Z,2026-09,[Kimi Bug] Fix gdn build_attn_metadata `'KimiK3KDAMetadataBuilder' object has no attribute 'layer_names'`,yewentao256,main,3a2ed6cbae167ea2fe7923112f206bfe0fc4ee39,https://github.com/vllm-project/vllm/pull/54636,false
vllm-project/vllm,54261,2026-08-31T23:18:12Z,2026-09,[Kimi-K3][Perf] Make native CUDA AttnRes the SM100 default,zyongye,main,d6d665854314f0aa90ad6ef32a3382136c71314c,https://github.com/vllm-project/vllm/pull/54261,false
vllm-project/vllm,53147,2026-08-31T22:21:23Z,2026-09,[Kernel][Gemma4] Prune Triton sliding-window tiles for multimodal prefixes,mobicham,main,07ea9350baf84e33fd696d36fec9b9f24735a733,https://github.com/vllm-project/vllm/pull/53147,false
vllm-project/vllm,54549,2026-08-31T21:56:27Z,2026-09,[CI] Mark 1-GPU L4 test steps with device: l4 for EKS migration,khluu,main,24d42f3553a35aa53006a3ee8d04cc9191cb7be9,https://github.com/vllm-project/vllm/pull/54549,false
vllm-project/vllm,37524,2026-07-17T20:39:00Z,2026-07,[Hardware][GPU] Profiler config additional to increase it scope and annotation details,devalshahamd,main,fcd2255d16bd3c62493bae5dee769ce998098f21,https://github.com/vllm-project/vllm/pull/37524,false
vllm-project/vllm,53382,2026-08-31T20:44:38Z,2026-09,[Perf][Kernel] Tune cooperative topk for medium batch-sizes,LopezCastroRoberto,main,f5c3cc240bc1fc0519694fe689edb87dee8dfd92,https://github.com/vllm-project/vllm/pull/53382,false
vllm-project/vllm,54282,2026-08-29T16:58:29Z,2026-08,[Bugfix][Model Runner V2][Spec Decode] Decouple the draft's gumbel noise stream from the target's,TheEpicDolphin,main,fe755c88995ad468882517b6c4bdd60138d46a3a,https://github.com/vllm-project/vllm/pull/54282,false
vllm-project/vllm,53790,2026-08-31T19:10:24Z,2026-09,[Bugfix] NemotronHMTP: add hf_to_vllm_mapper so quant exclusions reach the MTP draft,juhi10071998,main,85c1365bd9711bde5484a3de7d7b2eaa44a03868,https://github.com/vllm-project/vllm/pull/53790,false
vllm-project/vllm,53433,2026-08-31T19:07:17Z,2026-09,[Bugfix] Reject empty bad-word tokenizations,AndreasKaratzas,main,a9dc631429bec8709afa993595d91e27b00cabe6,https://github.com/vllm-project/vllm/pull/53433,false
vllm-project/vllm,54481,2026-08-31T19:02:55Z,2026-09,[Rust Frontend][CI] Remove TCP port races from mock-engine tests,AndreasKaratzas,main,f9c7c6e0909eadc23f1aa2510a233f91692ed437,https://github.com/vllm-project/vllm/pull/54481,false
vllm-project/vllm,53976,2026-08-31T18:49:44Z,2026-09,[Bugfix][Test] Fix off-by-one error in sampled token rank causing flaky logprobs test,mayuyuace,main,f5e441de10bd55149c4211473dc9fcffc84ad2ce,https://github.com/vllm-project/vllm/pull/53976,false
vllm-project/vllm,50920,2026-08-29T06:52:24Z,2026-08,[ROCm][CI] Stage E gating,AndreasKaratzas,main,cacc429f62c3738c9c95093e9bd410e96103221a,https://github.com/vllm-project/vllm/pull/50920,false
vllm-project/vllm,47165,2026-07-06T11:56:24Z,2026-07,[Bugfix] Return HTTP 422 for unprocessable image URLs instead of 500,akinsella,main,40cc2e83278f9280d80c2527fe03be1c5aa8c91f,https://github.com/vllm-project/vllm/pull/47165,false
vllm-project/vllm,52961,2026-08-31T18:22:00Z,2026-09,Add Laguna-XS-2.1-INT4 to nightly CI,joerowell,main,65ce85fcdcd79770eeb8cd5eeb4e4ba06120bf6d,https://github.com/vllm-project/vllm/pull/52961,false
vllm-project/vllm,53598,2026-08-31T18:18:11Z,2026-09,[ROCm][DSpark][DCP] Serve prefix cache hits under DCP for Kimi-K3,YukioZzz,main,2ba984a5d06db414f3b2474fe9338faf6cd80a1c,https://github.com/vllm-project/vllm/pull/53598,false
vllm-project/vllm,54365,2026-08-31T16:17:13Z,2026-09,[CI] Exclude kv_transfer changes from broad spec-decode/kernels/multimodal triggers,NickLucche,main,e9dd6d483484dec29d50b3f23c25cb8b711894ce,https://github.com/vllm-project/vllm/pull/54365,false
vllm-project/vllm,49925,2026-08-31T16:09:46Z,2026-09,"[ROCm] Add TheRock preview docker updates, Keep Python 3.12 and Ubuntu 22.04",rasmith,main,3593c964de198646a2a284c24fc53cccd21afd7e,https://github.com/vllm-project/vllm/pull/49925,false
vllm-project/vllm,54172,2026-08-31T14:59:58Z,2026-08,[Tests][XPU] Limit Qwen2-VL generation length to avoid flaky numerical divergence,faaany,main,82936c409d17321d5a791796296790508605aaed,https://github.com/vllm-project/vllm/pull/54172,false
vllm-project/vllm,47434,2026-08-31T14:56:21Z,2026-08,[AutoRound] Support AutoRound Format Block-Wise FP8 in vLLM,Zhenzhong1,main,bd575a0d0bdf482557648e5278bbba98b6a939b9,https://github.com/vllm-project/vllm/pull/47434,false
vllm-project/vllm,53821,2026-08-31T13:53:12Z,2026-08,[Bugfix][ROCm] Preserve AITER unified-attention metadata during graph replay,andyluo7,main,76ff0cdff2defded8d912d550299c902ff33cdca,https://github.com/vllm-project/vllm/pull/53821,false
vllm-project/vllm,51689,2026-08-31T12:53:19Z,2026-08,[KV Connector][Offloading] Certify attention-only hybrids in the canonical portability gate,Etelis,main,c5d840ff6a50f544fca8524e8caffda9f63b7728,https://github.com/vllm-project/vllm/pull/51689,false
vllm-project/vllm,52596,2026-08-31T12:53:01Z,2026-08,[Bugfix][KV Offload] Unlink /dev/shm region after all workers map it (barrier variant of #51317),Etelis,main,4c58a0c398b056b135b98bd93c644945be7e3109,https://github.com/vllm-project/vllm/pull/52596,false
vllm-project/vllm,52571,2026-08-31T11:34:48Z,2026-08,[Bugfix][KV Offload][P2P] Preserve aborted loads until abort completion,li-ukumar,main,e0d27040ddcc5ac31cf01c5b04a7d764ccba656d,https://github.com/vllm-project/vllm/pull/52571,false
vllm-project/vllm,53677,2026-08-31T11:34:14Z,2026-08,[kernel] Fused embedding kernel ,jeejeelee,main,e2c8eeac40d01051d6d60b8f42ebbe5842a1c672,https://github.com/vllm-project/vllm/pull/53677,false
vllm-project/vllm,50696,2026-08-31T11:31:19Z,2026-08,[KV offload] Order CPU->GPU loads against the compute stream,Etelis,main,bed3280f50dce36ff9472eee937d1aada7e31d75,https://github.com/vllm-project/vllm/pull/50696,false
vllm-project/vllm,54537,2026-08-31T10:50:18Z,2026-08,[Frontend][Performance] Resolve async media across modalities concurrently,waizuichougou,main,810bc3250c945829c64a745b4f695ddfd8f9a598,https://github.com/vllm-project/vllm/pull/54537,false
vllm-project/vllm,53529,2026-08-31T10:46:50Z,2026-08,[Test][Qwen3-VL] Cover compiled DeepStack input contract,maithilijoshi20,main,9debcd5990bf275db5ac8ed7bea653a1fa8a23a0,https://github.com/vllm-project/vllm/pull/53529,false
vllm-project/vllm,52068,2026-08-31T10:28:30Z,2026-08,[KV Offload] Preserve KV event metadata until final residency removal,mkhazraee,main,9acbc5360aa50d148fcfcbd597703514aa9a3e22,https://github.com/vllm-project/vllm/pull/52068,false
vllm-project/vllm,54492,2026-08-31T10:13:51Z,2026-08,[Frontend] Move engine/protocol.py out openai folder,noooop,main,eeb549a74dbf9cd41ff6b4c99ea2f4c6a82a7538,https://github.com/vllm-project/vllm/pull/54492,false
vllm-project/vllm,52912,2026-08-31T10:07:20Z,2026-08,[Bugfix][KVOffload] P2P tier declares REQUEST_LEVEL on the producer leg,liranschour,main,d8de4ae322b54e518b2de771fe28673c6e9664d9,https://github.com/vllm-project/vllm/pull/52912,false
vllm-project/vllm,53574,2026-08-31T09:44:42Z,2026-08,[Bugfix][SM120] DSv4: pass contiguous C128A decode topk indices on SM120,lucifer1004,main,699e180df48d78b5275d528124641c67b4b1664c,https://github.com/vllm-project/vllm/pull/53574,false
vllm-project/vllm,54509,2026-08-31T09:29:02Z,2026-08,[Bugfix][Frontend] Truncate prompt_is_token_ids with the prompt,Hotragn,main,28bf75c9a951b9871d2646df1c7828ee5a66e953,https://github.com/vllm-project/vllm/pull/54509,false
vllm-project/vllm,54501,2026-08-31T09:07:52Z,2026-08,[Bugfix][MM] Fix MiniCPM-o image processor reuse on Transformers v5,AndreasKaratzas,main,399247cc8877f60f02f3aa859c61c3330a59bfbb,https://github.com/vllm-project/vllm/pull/54501,false
vllm-project/vllm,52124,2026-08-31T08:40:38Z,2026-08,[Renderer] Shutdown the renderer properly. ,noooop,main,5bfd76372d66507d014895376458fd507e124e66,https://github.com/vllm-project/vllm/pull/52124,false
vllm-project/vllm,51248,2026-08-31T08:37:01Z,2026-08,[Quantization][Autoround][XPU] Support AutoRound MXFP8 MoE models,jl9876,main,1b9539d37c90f179886a462d2149189e3fe38045,https://github.com/vllm-project/vllm/pull/51248,false
vllm-project/vllm,53536,2026-08-31T08:01:24Z,2026-08,[XPU] Ensure unquantized linear weight is N-contiguous,zufangzhu,main,2a61f060d342afb680f5a8937ed614b774bf9305,https://github.com/vllm-project/vllm/pull/53536,false
vllm-project/vllm,54042,2026-08-31T07:33:07Z,2026-08,[Bugfix][CPU] Fix several bugs,bigPYJ1151,main,fdbf2ddbd22a82f8f59b97ba30e5436f0509d2c8,https://github.com/vllm-project/vllm/pull/54042,false
vllm-project/vllm,50005,2026-08-31T07:30:46Z,2026-08,[Bugfix][DCP] Fix NVIDIA DeepSeek-V3.2 / GLM-5.2 fused attention,foraxe,main,2cf82bcdd17f658486c280b0acd23274f60bdf00,https://github.com/vllm-project/vllm/pull/50005,false
vllm-project/vllm,52067,2026-08-31T07:28:42Z,2026-08,[KV Offload] Forward ownership in KV cache events,mkhazraee,main,f9d666f917941852b7d48ec20069f37480fafc28,https://github.com/vllm-project/vllm/pull/52067,false
vllm-project/vllm,54040,2026-08-31T07:15:32Z,2026-08,[Kernel] Retire the DSv3 router GEMM CUDA kernel ,jeejeelee,main,8e92248f79814bc12a195f5d2529cc245768017c,https://github.com/vllm-project/vllm/pull/54040,false
vllm-project/vllm,53517,2026-08-31T07:05:19Z,2026-08,[Performance] Optimize Dots3 NOTE runtime,KurodaKanbei,main,da0b2d8b17c9203bdd5eeb7a9af575f75a050c09,https://github.com/vllm-project/vllm/pull/53517,false
vllm-project/vllm,53808,2026-08-31T06:37:13Z,2026-08,[Bugfix][Multimodal] Honor modality-scoped mm_processor_kwargs,Prudhvivuda,main,7292ee2791985ff3afe38850fb34125ad0853933,https://github.com/vllm-project/vllm/pull/53808,false
vllm-project/vllm,54315,2026-08-31T06:29:54Z,2026-08,[Frontend] Forward cache salt for content parts,eligotts,main,4ae172231c633f00be275133ad91094396d3280c,https://github.com/vllm-project/vllm/pull/54315,false
vllm-project/vllm,54407,2026-08-31T06:13:38Z,2026-08,[Bugfix][Frontend] Truncate prompt_token_offsets with the prompt,Hotragn,main,8fd9eb85d5a3d8f36cacb2b5d570a7a51c8200d8,https://github.com/vllm-project/vllm/pull/54407,false
vllm-project/vllm,54364,2026-08-31T05:12:03Z,2026-08,[Bugfix][Frontend] Truncate pooling prompts before padding them,Hotragn,main,687db597440bf2b0cc65404e5f8cc238632127e0,https://github.com/vllm-project/vllm/pull/54364,false
vllm-project/vllm,53921,2026-08-31T04:20:38Z,2026-08,[CPU] add CPU support for Voxtral,LironKesem,main,44fe2a392b71d52a8d72faf2f8278834379482c9,https://github.com/vllm-project/vllm/pull/53921,false
vllm-project/vllm,47451,2026-07-20T20:21:55Z,2026-07,[1/N][Feat][Perf] Add new warmup infrastructure for JITs,LopezCastroRoberto,main,7ca017778fc04cfb1a96080e7c484b1b44fc3a64,https://github.com/vllm-project/vllm/pull/47451,false
vllm-project/vllm,54482,2026-08-31T03:29:46Z,2026-08,[CI/Build] Fix Kimi K3 Eagle3 test fixture,jeejeelee,main,648b7468b8e10dc7baf05554f6772136f7a52a46,https://github.com/vllm-project/vllm/pull/54482,false
vllm-project/vllm,54242,2026-08-31T03:20:48Z,2026-08,[Frontend] Add video embeds input support,Isotr0py,main,555ea65e8c41732e62eed93915f7ac6bf9497f6c,https://github.com/vllm-project/vllm/pull/54242,false
vllm-project/vllm,38434,2026-08-30T04:23:10Z,2026-08,[Fix] Improve ROCm detection in WSL environments,yiz-liu,main,1ebff996a118cdc6e831c521c839d29ffe47d30f,https://github.com/vllm-project/vllm/pull/38434,false
vllm-project/vllm,53659,2026-08-25T07:02:33Z,2026-08,[Frontend] Move cli_args.py and dp_supervisor.py out openai folder,noooop,main,735daf8ef64b7e4b2db9b7186c8160d335cb528f,https://github.com/vllm-project/vllm/pull/53659,false
vllm-project/vllm,54465,2026-08-31T01:13:42Z,2026-08,[Bugfix][MLA] Fix BLHNC addressing for FlashInfer sparse MLA,LucasWilkinson,main,570735520942b6428ae98f1eb442c6d88adae55e,https://github.com/vllm-project/vllm/pull/54465,false
vllm-project/vllm,49274,2026-08-30T23:51:25Z,2026-08,[Bugfix] Make metadata send non-blocking in GroupCoordinator.isend_tensor_dict,RookieCoder-Camera,main,c92b29a1d40644da710209f862b1be0ebd5c2e74,https://github.com/vllm-project/vllm/pull/49274,false
vllm-project/vllm,54468,2026-08-30T21:59:37Z,2026-08,[CI] Restore gpu_1_queue routing for torch-abi audit,khluu,main,7a100bb617471801ee1d5525bfbb8fb238a345ea,https://github.com/vllm-project/vllm/pull/54468,false
vllm-project/vllm,54418,2026-08-30T18:02:32Z,2026-08,[Bugfix][Spec Decode] Keep default CUDA graph sizes memory-safe,khluu,main,b2dc864bb668da328aee8a8b0b72a0ad13c82252,https://github.com/vllm-project/vllm/pull/54418,false
vllm-project/vllm,54324,2026-08-30T13:46:12Z,2026-08,[Bugfix] Validate scale-out transfer params,taneem-ibrahim,main,fe6db3ed5e1b426afc0f247d1aefea36c807bf50,https://github.com/vllm-project/vllm/pull/54324,false
vllm-project/vllm,54427,2026-08-30T17:02:16Z,2026-08,[Bugfix][Quantization][MoE] Route weight only NVFP4 checkpoints through W4A16,ima-helikoptaaa,main,9d0fe9bac89d0bda98f977770f5ae88b386e981a,https://github.com/vllm-project/vllm/pull/54427,false
vllm-project/vllm,54358,2026-08-30T16:24:21Z,2026-08,[codeowners] Add jperezdealgaba to security file ownership,jperezdealgaba,main,e79961c946e5b12da44ba0556567b418cd50fe20,https://github.com/vllm-project/vllm/pull/54358,false
vllm-project/vllm,54439,2026-08-30T16:19:39Z,2026-08,[Bugfix][Multimodal] Avoid caching full prompts in fallback,waizuichougou,main,f6895a5fcb4710481bb44726af4fa57f4172330c,https://github.com/vllm-project/vllm/pull/54439,false
vllm-project/vllm,54412,2026-08-30T13:21:23Z,2026-08,[Doc] Fix griffe warnings in HYV4 tool parser,hmellor,main,488b6da105222f4f8130b3aae4a0e67cfc61f522,https://github.com/vllm-project/vllm/pull/54412,false
vllm-project/vllm,54021,2026-08-27T10:53:00Z,2026-08,[Bugfix][KV Offload] Handle padded GPU cache storage,ZJY0516,main,478ec3ea41358d410a0997d8852ef5a344c9a677,https://github.com/vllm-project/vllm/pull/54021,false
vllm-project/vllm,54400,2026-08-30T10:31:47Z,2026-08,[Bugfix] Avoid global config lookup in sparse indexer forward,ZJY0516,main,8c51b92654100aa1d698aeef862cad09c8cc5df8,https://github.com/vllm-project/vllm/pull/54400,false
vllm-project/vllm,53877,2026-08-30T14:15:36Z,2026-08,[Bugfix][Kernel] Keep packed GDN decode beta in FP32,CherryLemon,main,56058fd572f6a7fec6899385f4a4ed7f4b964477,https://github.com/vllm-project/vllm/pull/53877,false
vllm-project/vllm,54326,2026-08-30T11:40:41Z,2026-08,[CI] Mark L4 GPU test steps with device: l4 for EKS migration,khluu,main,5e71a11eb2b595ede15ecc39c7dddca38e03deb5,https://github.com/vllm-project/vllm/pull/54326,false
vllm-project/vllm,54420,2026-08-30T11:35:01Z,2026-08,ci: add MIG slice size to H200 job labels,khluu,main,78fa18910ee2fe64b2624e9358f622e1b50b14bf,https://github.com/vllm-project/vllm/pull/54420,false
vllm-project/vllm,54196,2026-08-29T16:25:36Z,2026-08,[Bugfix][Frontend] Validate stop_token_ids against vocab size,QwertyJack,main,5b0e5b69ac1a3884a6479c9537789c95263cc804,https://github.com/vllm-project/vllm/pull/54196,false
vllm-project/vllm,52033,2026-08-30T08:24:20Z,2026-08,[Perf][ROCm] Dual-stream decode with hipgraphs,simondanielsson,main,2c7d7dd64a2eaba0feedf42cab2f527486d7479c,https://github.com/vllm-project/vllm/pull/52033,false
vllm-project/vllm,54380,2026-08-30T08:07:29Z,2026-08,[Model] Honor cap_pixels_per_frame in Qwen3-VL memory profiling,dkrisman,main,4f78a8fdd0b06421f0cedf1ef23220b76a527de7,https://github.com/vllm-project/vllm/pull/54380,false
vllm-project/vllm,54044,2026-08-30T07:43:21Z,2026-08,[Bugfix] Reset cached Mamba align metadata on profiling teardown,gcanlin,main,b383e163961650c663ad2062544ecbee1b56afc8,https://github.com/vllm-project/vllm/pull/54044,false
vllm-project/vllm,54330,2026-08-30T07:08:26Z,2026-08,[CI] Add explicit step keys to 18 hardware test steps,khluu,main,8fa4c6cdb3d622c87e4e6952a502caf70dc32cda,https://github.com/vllm-project/vllm/pull/54330,false
vllm-project/vllm,47289,2026-07-03T03:45:04Z,2026-07,[Rust Frontend] [Parser]Recover buffered text from incomplete tool calls at EOS,reidliu41,main,9b8e76589dc8cd3a5c6928e8ca6f1bd5feea0a2b,https://github.com/vllm-project/vllm/pull/47289,false
vllm-project/vllm,47619,2026-07-07T02:47:02Z,2026-07,[Rust Frontend] [Parser]Add DeepSeek V3.2 roundtrip fixture,reidliu41,main,a46c9329e5877962f9169af559ddd60b43e932cc,https://github.com/vllm-project/vllm/pull/47619,false
vllm-project/vllm,47883,2026-07-10T10:03:59Z,2026-07,[Rust Frontend] [Parser]Add roundtrip fixtures for more chat parsers,reidliu41,main,c241c7a2b015f8168d1c75e80cee15e45c18ba94,https://github.com/vllm-project/vllm/pull/47883,false
vllm-project/vllm,49496,2026-07-28T10:53:19Z,2026-07,[Rust Frontend][Tool Calling] Fix finish reason for named tool choices,reidliu41,main,bf9f23003c67698b973a674b54e4ca77aae1adff,https://github.com/vllm-project/vllm/pull/49496,false
vllm-project/vllm,53043,2026-08-21T02:47:08Z,2026-08,"[Rust Frontend] [Renderer]Fix Kimi K3 reasoning_effort=""none"" handling",reidliu41,main,2adf4b9e2a915bd30876ab0c5dba2243f54fe5b7,https://github.com/vllm-project/vllm/pull/53043,false
vllm-project/vllm,47581,2026-07-07T03:09:55Z,2026-07,[Rust Frontend] [Perf] Avoid extra copies for multimodal tensors,reidliu41,main,39a1d32b598280c4bc5b6853a4a55622e67deb60,https://github.com/vllm-project/vllm/pull/47581,false
vllm-project/vllm,49341,2026-07-29T12:21:10Z,2026-07,[Rust Frontend] [Perf] Send multimodal tensors in auxiliary frames,reidliu41,main,242c591d5a38be6c80ff5197e83e4fa34c5f74b5,https://github.com/vllm-project/vllm/pull/49341,false
vllm-project/vllm,51321,2026-08-28T20:35:39Z,2026-08,[Rust Frontend] [Perf] Optimize SSE streaming hot path,reidliu41,main,74850f9f669085c07353a5673b1fb2f352480cda,https://github.com/vllm-project/vllm/pull/51321,false
vllm-project/vllm,54353,2026-08-30T04:28:17Z,2026-08,[Bugfix] Bound cache_salt length to prevent DoS via scheduler CPU exhaustion,jperezdealgaba,main,1dc464d42681d22f38caf1fdc1eb632dc4421c45,https://github.com/vllm-project/vllm/pull/54353,false
vllm-project/vllm,54231,2026-08-29T15:13:28Z,2026-08,[Multimodal] Deprecate PyAV video decoder backend,Isotr0py,main,4fc943b8676e07cfb6be1b7c54cb4f9fba99033e,https://github.com/vllm-project/vllm/pull/54231,false
vllm-project/vllm,53760,2026-08-30T03:31:37Z,2026-08,[Rust Frontend][gRPC] Add audio and video media inputs,connorcarpenter15,main,7a67941c1d0506d0690fbb4e91b573c660d24981,https://github.com/vllm-project/vllm/pull/53760,false
vllm-project/vllm,54346,2026-08-30T03:10:30Z,2026-08,[Bugfix][Multimodal] Release Qwen2.5-VL and Qwen3-VL RoPE caches with the model,waizuichougou,main,b016ed8ea3dd8cfec9173e8d5a87ef12adc03096,https://github.com/vllm-project/vllm/pull/54346,false
vllm-project/vllm,51171,2026-08-30T02:49:55Z,2026-08,[ROCm][MLA] Reach FULL cudagraphs for AITER MLA speculative decoding,yudigege86,main,dbf662c9e810ef4c3f466c7c4b2b3282ba889622,https://github.com/vllm-project/vllm/pull/51171,false
vllm-project/vllm,54048,2026-08-30T02:18:43Z,2026-08,[Bugfix][MoE] Enable cuBLAS out_dtype router GEMM on all CUDA archs (fixes family-120/GB10),hclsys,main,b5707bf994cb968adfc7a29fbb80b0582f53f38d,https://github.com/vllm-project/vllm/pull/54048,false
vllm-project/vllm,53621,2026-08-29T23:48:23Z,2026-08,[CI][Ray] Fix flaky multi-node assignment test after placement-group teardown,yzong-rh,main,680e2177e473ed8dfaa9773f7ead185b369cab46,https://github.com/vllm-project/vllm/pull/53621,false
vllm-project/vllm,54312,2026-08-29T19:05:17Z,2026-08,[CI][Test] Deflake test_mem.py sleep-mode asserts via allocator bookeeping,okorzh-amd,main,6cddad414ee46796f21aaf7b8643a6e7a00c09b5,https://github.com/vllm-project/vllm/pull/54312,false
vllm-project/vllm,52529,2026-08-29T16:44:18Z,2026-08,[Bugfix][Frontend] Only echo the assistant turn in batched chat completions,Kaif10,main,7fbfca2670bbd23061fb6aec66db78e7004a38bd,https://github.com/vllm-project/vllm/pull/52529,false
vllm-project/vllm,45457,2026-08-29T16:14:39Z,2026-08,[Perf] Reuse topk SparseMatrix routing metadata in GPT-OSS MoE forward,ShengleiFu,main,129087ddab2b197b067e54e130d2cf5fcb094bd5,https://github.com/vllm-project/vllm/pull/45457,false
vllm-project/vllm,54130,2026-08-29T12:50:16Z,2026-08,[Mypy] Fix typing for J models,taneem-ibrahim,main,fd5d3aea9470bb92376eb2d9f5d64cd8f23de31b,https://github.com/vllm-project/vllm/pull/54130,false
vllm-project/vllm,54239,2026-08-28T22:31:07Z,2026-08,[Model] Support speculative decoding method for PLaMo3,Alnusjaponica,main,df14152ac6b09f76345dae05b99541c3e87f8d35,https://github.com/vllm-project/vllm/pull/54239,false
vllm-project/vllm,50488,2026-08-29T05:38:13Z,2026-08,[Bugfix][Spec Decode] Capture the widest uniform decode batch by default,rchalamala,main,d3d79ffc1e036a3263ba8497a3596a4767caf799,https://github.com/vllm-project/vllm/pull/50488,false
vllm-project/vllm,54299,2026-08-29T04:06:30Z,2026-08,[Perf] Avoid h2d copies from non-pinned CPU tensors,njhill,main,6c18a5464852d9ddf4c59df8ec278ce1683a917e,https://github.com/vllm-project/vllm/pull/54299,false
vllm-project/vllm,54293,2026-08-29T05:20:17Z,2026-08,[Perf][KV Connector] Pin token_indices before non_blocking H2D in hf3fs helper,JasonKeyiL,main,a758a9f671b6098c0b927272f2cc90b2c1dc48fa,https://github.com/vllm-project/vllm/pull/54293,false
vllm-project/vllm,54310,2026-08-29T05:13:32Z,2026-08,[Test] Assert co-located RayExecutorV2 stores publish distinct ports,aoshen02,main,f4f3bcd4b48c375badea2a4e7aeaeb3e3b9f3d13,https://github.com/vllm-project/vllm/pull/54310,false
vllm-project/vllm,54162,2026-08-29T05:09:08Z,2026-08,[Bugfix][MRV2] Release model and KV cache on in-process engine shutdown,okorzh-amd,main,fb6802513850d387e13ec231a0d3aa11d2754414,https://github.com/vllm-project/vllm/pull/54162,false
vllm-project/vllm,54284,2026-08-29T05:08:01Z,2026-08,[Bugfix][V1] Keep an encoder cache entry until its last occurrence is freed,Hotragn,main,3958a420f0ec29a2fe2e760a42418e61c1f0f5f7,https://github.com/vllm-project/vllm/pull/54284,false
vllm-project/vllm,47625,2026-08-28T17:16:31Z,2026-08,[MM][CG] Support ViT full CUDA graph for Idefics3 and SmolVLM,CHIPMUNK-T0T,main,ffe690eca95636e57de9e683445c6c0e3f6e3fa9,https://github.com/vllm-project/vllm/pull/47625,false
vllm-project/vllm,54277,2026-08-29T04:11:28Z,2026-08,[Attention][DCP] Enable FlashInfer MLA for DSpark drafting,GirasoleY,main,6d4562c59b97b4e35d459ff9389e71b6fe4995de,https://github.com/vllm-project/vllm/pull/54277,false
vllm-project/vllm,54160,2026-08-29T04:07:28Z,2026-08,[Hy4] support Hy4-preview model,thisjiang,main,b2f685834a6456197e7033966fdef52a23f1abcd,https://github.com/vllm-project/vllm/pull/54160,false
